source,provider,raw_sms,transaction_type,amount_rwf,counterpart,description,category,timestamp,is_synthetic
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1500 RWF to Aline Mukamana on 2026-05-07. Tx MM102262. Balance 155500 RWF.,SENT,1500,Aline Mukamana,Paid 1500 to Aline Mukamana,Personal Transfer,2026-05-07,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 30000 paid to internet bundle. Transaction MM101064. Remaining balance RWF 32500.,SENT,30000,internet bundle,Paid 30000 to internet bundle,Communication,2026-05-25,True
synthetic_mtn_momo,MTN MoMo,You have sent 8000 RWF to Sawa Citi supermarket. TxId MM100632. Your new balance is 172500 RWF.,SENT,8000,Sawa Citi supermarket,Paid 8000 to Sawa Citi supermarket,Groceries,2026-02-12,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 30000 from family support. Ref MM200224. Balance 269000 RWF.,RECEIVED,30000,family support,Received 30000 from family support,Peer Transfer Received,2026-04-15,True
synthetic_mtn_momo,MTN MoMo,You have sent 12000 RWF to SACCO deposit. TxId MM102051. Your new balance is 71500 RWF.,SENT,12000,SACCO deposit,Paid 12000 to SACCO deposit,Savings & Investments,2026-03-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to library fee on 2026-06-18. Tx MM101211. Balance 150500 RWF.,SENT,1200,library fee,Paid 1200 to library fee,Education,2026-06-18,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1500 to Chez Lando completed successfully. Ref MM100025. Balance: RWF 37500.,SENT,1500,Chez Lando,Paid 1500 to Chez Lando,Food & Dining,2026-05-06,True
synthetic_mtn_momo,MTN MoMo,You have sent 10000 RWF to ALU course materials. TxId MM101242. Your new balance is 176500 RWF.,SENT,10000,ALU course materials,Paid 10000 to ALU course materials,Education,2026-04-27,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 20000 from parent remittance. Ref MM200143. Balance 340000 RWF.,RECEIVED,20000,parent remittance,Received 20000 from parent remittance,Income Received,2026-04-27,True
synthetic_mtn_momo,MTN MoMo,You have sent 700 RWF to Inzozi Nziza. TxId MM100276. Your new balance is 95000 RWF.,SENT,700,Inzozi Nziza,Paid 700 to Inzozi Nziza,Food & Dining,2026-03-27,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 700 RWF to bank savings transfer on 2026-04-06. Tx MM102080. Balance 231500 RWF.,SENT,700,bank savings transfer,Paid 700 to bank savings transfer,Savings & Investments,2026-04-06,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to MTN momo airtime. TxId MM100952. Your new balance is 101500 RWF.,SENT,2000,MTN momo airtime,Paid 2000 to MTN momo airtime,Communication,2026-04-02,True
synthetic_mtn_momo,MTN MoMo,You have paid 500 RWF to SACCO deposit. Transaction ID MM102063. Fee 200 RWF. Your new balance is 8500 RWF.,SENT,500,SACCO deposit,Paid 500 to SACCO deposit,Savings & Investments,2026-05-05,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 20000 RWF to moto Remera Gikondo on 2026-04-22. Tx MM100361. Balance 83500 RWF.,SENT,20000,moto Remera Gikondo,Paid 20000 to moto Remera Gikondo,Transport,2026-04-22,True
synthetic_mtn_momo,MTN MoMo,You have paid 3000 RWF to airtime recharge. Transaction ID MM101103. Fee 100 RWF. Your new balance is 23500 RWF.,SENT,3000,airtime recharge,Paid 3000 to airtime recharge,Communication,2026-05-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 20000 RWF to EUCL prepaid units on 2026-06-15. Tx MM101429. Balance 200500 RWF.,SENT,20000,EUCL prepaid units,Paid 20000 to EUCL prepaid units,Utilities,2026-06-15,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1500 RWF to Patrick Ishimwe on 2026-02-01. Tx MM102366. Balance 8000 RWF.,SENT,1500,Patrick Ishimwe,Paid 1500 to Patrick Ishimwe,Personal Transfer,2026-02-01,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 5000 paid to sent to brother. Transaction MM102252. Remaining balance RWF 113500.,SENT,5000,sent to brother,Paid 5000 to sent to brother,Personal Transfer,2026-04-25,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 20000 from business customer. Ref MM200047. Balance 48000 RWF.,RECEIVED,20000,business customer,Received 20000 from business customer,Income Received,2026-06-22,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3500 to investment app deposit completed successfully. Ref MM102126. Balance: RWF 28500.,SENT,3500,investment app deposit,Paid 3500 to investment app deposit,Savings & Investments,2026-03-19,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 200000 received from allowance. Tx MM200039. Balance RWF 37000.,RECEIVED,200000,allowance,Received 200000 from allowance,Income Received,2026-06-10,True
synthetic_mtn_momo,MTN MoMo,You have sent 5000 RWF to Remera taxi park. TxId MM100297. Your new balance is 233000 RWF.,SENT,5000,Remera taxi park,Paid 5000 to Remera taxi park,Transport,2026-02-23,True
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to MTN data bundle. Transaction ID MM101089. Fee 0 RWF. Your new balance is 25500 RWF.,SENT,30000,MTN data bundle,Paid 30000 to MTN data bundle,Communication,2026-01-06,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1000 paid to Chez Lando. Transaction MM100240. Remaining balance RWF 162000.,SENT,1000,Chez Lando,Paid 1000 to Chez Lando,Food & Dining,2026-05-13,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 50000 from business customer. Ref MM200396. Balance 341000 RWF.,RECEIVED,50000,business customer,Received 50000 from business customer,Income Received,2026-03-27,True
synthetic_mtn_momo,MTN MoMo,You have sent 30000 RWF to Dmall supermarket. TxId MM100582. Your new balance is 185000 RWF.,SENT,30000,Dmall supermarket,Paid 30000 to Dmall supermarket,Groceries,2026-04-21,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 30000 paid to MTN data bundle. Transaction MM101116. Remaining balance RWF 176000.,SENT,30000,MTN data bundle,Paid 30000 to MTN data bundle,Communication,2026-02-23,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1000 to SMS bundle completed successfully. Ref MM100965. Balance: RWF 79500.,SENT,1000,SMS bundle,Paid 1000 to SMS bundle,Communication,2026-02-04,True
synthetic_mtn_momo,MTN MoMo,You have sent 1500 RWF to group savings April. TxId MM102071. Your new balance is 212000 RWF.,SENT,1500,group savings April,Paid 1500 to group savings April,Savings & Investments,2026-01-18,True
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to WASAC water bill. Transaction ID MM101543. Fee 100 RWF. Your new balance is 10000 RWF.,SENT,30000,WASAC water bill,Paid 30000 to WASAC water bill,Utilities,2026-04-28,True
synthetic_mtn_momo,MTN MoMo,You have sent 3000 RWF to moto Remera Gikondo. TxId MM100350. Your new balance is 141500 RWF.,SENT,3000,moto Remera Gikondo,Paid 3000 to moto Remera Gikondo,Transport,2026-02-14,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 100000 received from parent remittance. Tx MM200154. Balance RWF 192000.,RECEIVED,100000,parent remittance,Received 100000 from parent remittance,Income Received,2026-01-23,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1200 paid to Aline Mukamana. Transaction MM102386. Remaining balance RWF 84500.,SENT,1200,Aline Mukamana,Paid 1200 to Aline Mukamana,Personal Transfer,2026-02-23,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to Nyabugogo bus. Transaction ID MM100349. Fee 50 RWF. Your new balance is 198500 RWF.,SENT,2500,Nyabugogo bus,Paid 2500 to Nyabugogo bus,Transport,2026-03-10,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 30000 RWF to UR tuition fees on 2026-04-15. Tx MM101196. Balance 177000 RWF.,SENT,30000,UR tuition fees,Paid 30000 to UR tuition fees,Education,2026-04-15,True
synthetic_mtn_momo,MTN MoMo,You have paid 15000 RWF to pharmacy Kigali. Transaction ID MM101674. Fee 200 RWF. Your new balance is 9500 RWF.,SENT,15000,pharmacy Kigali,Paid 15000 to pharmacy Kigali,Health,2026-02-03,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 3500 paid to concert ticket. Transaction MM101869. Remaining balance RWF 140500.,SENT,3500,concert ticket,Paid 3500 to concert ticket,Entertainment,2026-04-17,True
synthetic_mtn_momo,MTN MoMo,You have paid 3500 RWF to loan repayment to Eric. Transaction ID MM102443. Fee 20 RWF. Your new balance is 230500 RWF.,SENT,3500,loan repayment to Eric,Paid 3500 to loan repayment to Eric,Personal Transfer,2026-03-24,True
synthetic_mtn_momo,MTN MoMo,You have sent 12000 RWF to movie night. TxId MM101858. Your new balance is 53000 RWF.,SENT,12000,movie night,Paid 12000 to movie night,Entertainment,2026-01-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to Mama Chou vegetables. Transaction ID MM100657. Fee 100 RWF. Your new balance is 96500 RWF.,SENT,2500,Mama Chou vegetables,Paid 2500 to Mama Chou vegetables,Groceries,2026-03-06,True
synthetic_mtn_momo,MTN MoMo,You have paid 3000 RWF to King Faisal pharmacy. Transaction ID MM101769. Fee 200 RWF. Your new balance is 184000 RWF.,SENT,3000,King Faisal pharmacy,Paid 3000 to King Faisal pharmacy,Health,2026-01-05,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2000 RWF to cinema ticket on 2026-03-06. Tx MM101793. Balance 122000 RWF.,SENT,2000,cinema ticket,Paid 2000 to cinema ticket,Entertainment,2026-03-06,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to hospital bill. TxId MM101650. Your new balance is 100500 RWF.,SENT,2000,hospital bill,Paid 2000 to hospital bill,Health,2026-03-22,True
synthetic_mtn_momo,MTN MoMo,You have sent 1000 RWF to peer transfer. TxId MM102382. Your new balance is 140500 RWF.,SENT,1000,peer transfer,Paid 1000 to peer transfer,Personal Transfer,2026-06-06,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to hospital bill. TxId MM101743. Your new balance is 74500 RWF.,SENT,2000,hospital bill,Paid 2000 to hospital bill,Health,2026-05-13,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2500 to Mama Chou vegetables completed successfully. Ref MM100858. Balance: RWF 126000.,SENT,2500,Mama Chou vegetables,Paid 2500 to Mama Chou vegetables,Groceries,2026-06-10,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 5000 received from part-time work. Tx MM200078. Balance RWF 39000.,RECEIVED,5000,part-time work,Received 5000 from part-time work,Income Received,2026-04-14,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 50000 to house maintenance completed successfully. Ref MM101569. Balance: RWF 199500.,SENT,50000,house maintenance,Paid 50000 to house maintenance,Utilities,2026-04-16,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 700 paid to airtime recharge. Transaction MM100941. Remaining balance RWF 160500.,SENT,700,airtime recharge,Paid 700 to airtime recharge,Communication,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1000 RWF to Kigali Taxi on 2026-02-25. Tx MM100538. Balance 246500 RWF.,SENT,1000,Kigali Taxi,Paid 1000 to Kigali Taxi,Transport,2026-02-25,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2000 to music event completed successfully. Ref MM101833. Balance: RWF 96500.,SENT,2000,music event,Paid 2000 to music event,Entertainment,2026-01-07,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 3500 RWF to REG electricity token on 2026-02-03. Tx MM101413. Balance 179000 RWF.,SENT,3500,REG electricity token,Paid 3500 to REG electricity token,Utilities,2026-02-03,True
synthetic_mtn_momo,MTN MoMo,You have paid 700 RWF to friend transfer. Transaction ID MM102293. Fee 20 RWF. Your new balance is 41000 RWF.,SENT,700,friend transfer,Paid 700 to friend transfer,Personal Transfer,2026-02-19,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 5000 RWF to Rwanda Biomedical Centre on 2026-04-05. Tx MM101620. Balance 173500 RWF.,SENT,5000,Rwanda Biomedical Centre,Paid 5000 to Rwanda Biomedical Centre,Health,2026-04-05,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 12000 RWF to sent to brother on 2026-01-22. Tx MM102398. Balance 205500 RWF.,SENT,12000,sent to brother,Paid 12000 to sent to brother,Personal Transfer,2026-01-22,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 700 RWF to Kimironko market on 2026-04-20. Tx MM100786. Balance 190000 RWF.,SENT,700,Kimironko market,Paid 700 to Kimironko market,Groceries,2026-04-20,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 20000 received from freelance client. Tx MM200103. Balance RWF 32000.,RECEIVED,20000,freelance client,Received 20000 from freelance client,Income Received,2026-01-01,True
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to sports club fee. Transaction ID MM101885. Fee 50 RWF. Your new balance is 33500 RWF.,SENT,30000,sports club fee,Paid 30000 to sports club fee,Entertainment,2026-06-17,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to Simba Supermarket. Transaction ID MM100788. Fee 200 RWF. Your new balance is 222500 RWF.,SENT,2500,Simba Supermarket,Paid 2500 to Simba Supermarket,Groceries,2026-03-07,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 700 to bank savings transfer completed successfully. Ref MM101956. Balance: RWF 132000.,SENT,700,bank savings transfer,Paid 700 to bank savings transfer,Savings & Investments,2026-02-21,True
synthetic_mtn_momo,MTN MoMo,You have received 10000 RWF from monthly salary. Transaction ID MM200274. Your new balance is 50000 RWF.,RECEIVED,10000,monthly salary,Received 10000 from monthly salary,Income Received,2026-05-04,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 50000 paid to concert ticket. Transaction MM101859. Remaining balance RWF 136500.,SENT,50000,concert ticket,Paid 50000 to concert ticket,Entertainment,2026-03-23,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 paid to grocery shop. Transaction MM100714. Remaining balance RWF 80000.,SENT,10000,grocery shop,Paid 10000 to grocery shop,Groceries,2026-05-17,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to Nyabugogo market. TxId MM100803. Your new balance is 247000 RWF.,SENT,2000,Nyabugogo market,Paid 2000 to Nyabugogo market,Groceries,2026-04-24,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 700 RWF to peer transfer on 2026-04-16. Tx MM102374. Balance 122500 RWF.,SENT,700,peer transfer,Paid 700 to peer transfer,Personal Transfer,2026-04-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to rent payment on 2026-03-04. Tx MM101421. Balance 221000 RWF.,SENT,15000,rent payment,Paid 15000 to rent payment,Utilities,2026-03-04,True
synthetic_mtn_momo,MTN MoMo,You have paid 1000 RWF to Chez Lando. Transaction ID MM100123. Fee 100 RWF. Your new balance is 107500 RWF.,SENT,1000,Chez Lando,Paid 1000 to Chez Lando,Food & Dining,2026-01-19,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2500 RWF to concert ticket on 2026-01-05. Tx MM101915. Balance 34000 RWF.,SENT,2500,concert ticket,Paid 2500 to concert ticket,Entertainment,2026-01-05,True
synthetic_mtn_momo,MTN MoMo,You have sent 1500 RWF to Patrick Ishimwe. TxId MM102306. Your new balance is 61000 RWF.,SENT,1500,Patrick Ishimwe,Paid 1500 to Patrick Ishimwe,Personal Transfer,2026-02-26,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2500 RWF to Netflix payment on 2026-04-27. Tx MM101939. Balance 194500 RWF.,SENT,2500,Netflix payment,Paid 2500 to Netflix payment,Entertainment,2026-04-27,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3000 to Ndoli supermarket completed successfully. Ref MM100618. Balance: RWF 170500.,SENT,3000,Ndoli supermarket,Paid 3000 to Ndoli supermarket,Groceries,2026-06-07,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1000 RWF to Kigali Taxi on 2026-01-07. Tx MM100406. Balance 186000 RWF.,SENT,1000,Kigali Taxi,Paid 1000 to Kigali Taxi,Transport,2026-01-07,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 10000 to EUCL prepaid units completed successfully. Ref MM101450. Balance: RWF 12500.,SENT,10000,EUCL prepaid units,Paid 10000 to EUCL prepaid units,Utilities,2026-01-05,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2500 RWF to MTN momo airtime on 2026-03-23. Tx MM100929. Balance 225500 RWF.,SENT,2500,MTN momo airtime,Paid 2500 to MTN momo airtime,Communication,2026-03-23,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2500 to electricity units completed successfully. Ref MM101474. Balance: RWF 90000.,SENT,2500,electricity units,Paid 2500 to electricity units,Utilities,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to bus fare Tap&Go. Transaction ID MM100497. Fee 20 RWF. Your new balance is 23000 RWF.,SENT,30000,bus fare Tap&Go,Paid 30000 to bus fare Tap&Go,Transport,2026-04-03,True
synthetic_mtn_momo,MTN MoMo,You have paid 20000 RWF to academic transcript fee. Transaction ID MM101146. Fee 0 RWF. Your new balance is 91500 RWF.,SENT,20000,academic transcript fee,Paid 20000 to academic transcript fee,Education,2026-06-16,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1200 to airport taxi completed successfully. Ref MM100325. Balance: RWF 37500.,SENT,1200,airport taxi,Paid 1200 to airport taxi,Transport,2026-04-12,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1200 to fuel station SP completed successfully. Ref MM100342. Balance: RWF 151500.,SENT,1200,fuel station SP,Paid 1200 to fuel station SP,Transport,2026-04-13,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2500 to sent to brother completed successfully. Ref MM102185. Balance: RWF 141000.,SENT,2500,sent to brother,Paid 2500 to sent to brother,Personal Transfer,2026-06-13,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 3000 RWF to Kimironko market on 2026-01-07. Tx MM100782. Balance 119000 RWF.,SENT,3000,Kimironko market,Paid 3000 to Kimironko market,Groceries,2026-01-07,True
synthetic_mtn_momo,MTN MoMo,You have sent 700 RWF to loan repayment to Eric. TxId MM102285. Your new balance is 119000 RWF.,SENT,700,loan repayment to Eric,Paid 700 to loan repayment to Eric,Personal Transfer,2026-04-07,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 30000 to Kigali Taxi completed successfully. Ref MM100299. Balance: RWF 11500.,SENT,30000,Kigali Taxi,Paid 30000 to Kigali Taxi,Transport,2026-05-19,True
synthetic_mtn_momo,MTN MoMo,You have received 10000 RWF from freelance client. Transaction ID MM200307. Your new balance is 99000 RWF.,RECEIVED,10000,freelance client,Received 10000 from freelance client,Income Received,2026-01-28,True
synthetic_mtn_momo,MTN MoMo,You have paid 8000 RWF to airtime recharge. Transaction ID MM101061. Fee 20 RWF. Your new balance is 70500 RWF.,SENT,8000,airtime recharge,Paid 8000 to airtime recharge,Communication,2026-01-09,True
